Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Regenerator | Green Validator 🌱,cosmosvaloper174tvh2dty7vsvwn2cfsmkwq8tplqgr5fh2nlvp,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Booga Beras,cosmosvaloper17kgrtuunt4zmauf3t2442m800kd8xsk9hcwsls,0,1000000,1000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
localtest2025,cosmosvaloper1lr68s0sqwh2yalkfdk23ltgwxeqhhc3wjzs3f5,0,1000000,1000000,50.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
interop,cosmosvaloper1ln37g809530r8weqgwkrrsnf3tlcsda49lw2wm,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ms-stage,cosmosvaloper19tfkpy26wpdanzjqwag8yyxsygsxgwzsqxmnuw,0,999910,999910,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
good boi node,cosmosvaloper1g48qthza73rv7rl3t823sxp0539k47c7k8fjqp,0,999903,999903,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
deleteme,cosmosvaloper1dt4h3hn9zpxvm2t26erf96aaszp3va2wkq28ez,0,999902,999902,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ether-one,cosmosvaloper1rn4gt0kphuqsdk7lu7m65gylv75q3ml4y6ns0j,0,999900,999900,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BlockPool,cosmosvaloper18algml7fg04amyhz0ss5h9m92k5g3ldwvd4fk3,0,999900,999900,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
test,cosmosvaloper12etdez5nurn9avdjrnuezzttck59s0spsx4xea,0,999900,999900,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
bigone-pool,cosmosvaloper1vzvx9zq9czxedvtsvwdtxuslsn67q2vmvr9wej,0,999900,999900,10.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
blocktest,cosmosvaloper1vsc7v43kmz7m8kpcxlwwjysa72k5u5gpknu57h,0,999900,999900,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
blocktest111,cosmosvaloper1v34d48p2z8mttnly3n9es2aqsqkem9pr6f0fdy,0,999900,999900,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Gundam Stake,cosmosvaloper1dm9tz58y5mvw85yrjv7h979lnf9ckc445tzrzx,0,999900,999900,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SpaceXPool,cosmosvaloper1j2ytk05qyx40twttvtph5ytes7lmhgshpuk50d,0,999900,999900,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Deperacated,cosmosvaloper1jw8ett8uzrvjjhfcyajwcnckfl64npwxvlz2q8,0,999900,999900,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BlockPool.com,cosmosvaloper1n5xufj0753hvhv6q09f5lh29s57epnrl59lpp6,0,999900,999900,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
regen-validator,cosmosvaloper150g2n4ypex05nla65j6akz38n9tu4quu8nna3h,0,999900,999900,60.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
mrinal,cosmosvaloper1nta8dt082qts2uldz2c2at6xmx8wpdwhld0mdh,0,999851,999851,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SB Wallet,cosmosvaloper1zccyq99s2pcu3tjrpmlhyfcr0fpekpz2yggk66,0,999800,999800,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Blockwavelabs,cosmosvaloper17q802krsnxmntnt8ufhhq2trx27rf9fndtczk4,0,920000,920000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
consensus_networks,cosmosvaloper16lsdqdqcz7yywd82dtrt4nmf2u3peq4ukc8ap8,0,909915,909915,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
“cosmix”,cosmosvaloper1f0v0acmunaddacaxdmz5ykh3026c9xvqgnqquy,0,850000,850000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Bumblebee__🐝,cosmosvaloper1hf8a9yg6yswtj8lgchlr76mcenj2nd7a0e6z0z,0,674953,674953,13.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
🅒🅐🅡🅑🅞🅝ⓩⓔⓡⓞ🌲,cosmosvaloper187kxrmex8ltkjgfapk04ctlwsywnxem4649xgv,0,536146,536146,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Flipside,cosmosvaloper1hpgj9ncum96xp4llwkgl5a9as0nyzmxnp7fxgv,0,530623,530623,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
⚡ AstroTech Labs ⚡,cosmosvaloper1n5e2z5d5324rcms0f5c9nn5ux65u47j29ng6ed,0,501300,501300,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
bantest,cosmosvaloper1w6em34qympp59ecdu4ef4f5elcdlyp787tahxd,0,500000,500000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
blockscape,cosmosvaloper19v9ej55ataqrfl39v83pf4e0dm69u89rngf928,0,475008,475008,9.99%,N,N,1,10/10,N,inactive,0.00%,
MYW,cosmosvaloper1yedl70266zcpmcnzzhr0fmm3aklgrjsyzg0rwl,0,310003,310003,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Bison Trails,cosmosvaloper1uxh465053nq3at4dn0jywgwq3s9sme3la3drx6,0,289900,289900,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Fission Labs,cosmosvaloper1e0jnq2sun3dzjh8p2xq95kk0expwmd7sj6x59m,0,260000,260000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
MEET.ONE,cosmosvaloper1u724thtn8z47nw9nvel367m3qh0gqnxe4g555a,0,228834,228834,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
heaven,cosmosvaloper1w0494h0l4mneaq7ajkrcjvn73m2n04l87j2nst,0,227307,227307,70.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CryptoGoose,cosmosvaloper1qmr8acxu0d9ytase8v9mza6k96y479getstqn2,0,171501,171501,7.10%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Mr.Robot🤖️,cosmosvaloper1ke26kzj9qsvp8qy39dzrhf0rvhtd807c456kmu,0,120001,120001,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Zenscape,cosmosvaloper1k9aw4y6ff0tncmmuxp86dk0fxy5s57a3f8frky,0,110000,110000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
abcd,cosmosvaloper1u3czw59ysyu94lgr2cmhm06vc9ttz64wqm2fru,0,110000,110000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
My Basement Validator,cosmosvaloper1lc4wdzlvryg7fk9fc39d3yceu56gv4ea4jet3z,0,109991,109991,50.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
test,cosmosvaloper190r3wrl2jexq9hyahl4pd5wz66rrt4wpuavdxa,0,100000,100000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
huoyuyan,cosmosvaloper1ffze90x7qy67fzprfh8uaarnclpac0ylqz6urv,0,100000,100000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
anythings,cosmosvaloper134z30285xhayem22zqrsvnujdlxfpvr7h724l5,0,100000,100000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
MyValidator2025,cosmosvaloper1eansl0gfypfyltxvmyz8pf3fesps3rhfwvky8a,0,100000,100000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
gumat,cosmosvaloper1awrxsg5nhufx62fedjrvy6e8pxvxp0l6ntusqc,0,100000,100000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Atom Sandler,cosmosvaloper1cql9ska0xl2rkg6gcv0np4333gn6fygs55asrs,0,73857,73857,25.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
IZ*ONE,cosmosvaloper19ggkjc5slg5gphf92yrvusr3jc702h4tfz6nvn,0,60102,60102,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
King Hugo,cosmosvaloper1uvtjhqfqawhf4xzsjczw72qq9vsueewdm0jpuv,0,50000,50000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
"Shutting down, redelegate",cosmosvaloper14r7kzdf6gfh3t9v2c7efdp2fn5apsl93qga2ed,0,30000,30000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
NosNode⚛️,cosmosvaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxl683c7,0,20000,20000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Please Redelegate,cosmosvaloper1jknayw5aejl5l2lctpxw8uy7x0xmc5vmu4q2zr,0,20000,20000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Inactive,cosmosvaloper14ts0j42qkpr43a3tgxr7zz6l6zdf7hde8va8km,0,20000,20000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Test111,cosmosvaloper1hxxzr9kaekelt84u4zus5mkxpwesrfxylc6gve,0,20000,20000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
pyphagores,cosmosvaloper1ul636ump9c6c00vtxxfgtmsslggj24y9x5wu4f,0,20000,20000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Andromaverse Labs,cosmosvaloper1l034wm5h2hktkdq75fd6p099kwzhljn7q7sqnr,0,20000,20000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
offline,cosmosvaloper12knqu4ecmg0982plzs9m9f5jareh0cvegcw3wu,0,14988,14988,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
🐱blcbeta,cosmosvaloper19p9qjaeq7uae6gf4cwyycm0hkteur9gyg3ln8z,0,14900,14900,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Staker Space,cosmosvaloper1crf28v52ptkygcw07kr79rw8dme7v2m2sy0p0p,0,14344,14344,8.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CosmosPool.org,cosmosvaloper1ps7dmygt4wm72t8l9kdjetelhggsv8w77mdh33,0,13920,13920,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Nodiums,cosmosvaloper10g9dqqnaskpy0c06r9ejyx9g0k2hyv0sljl2qw,0,11000,11000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SG_NODE,cosmosvaloper106kt5cmued596rqusmthfnh39h38k64e73fxce,0,10641,10641,7.50%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
test2,cosmosvaloper12w5u5f0r27j0q0ywv5kwqslnc0yvza57qfezr4,0,10300,10300,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Deprecated,cosmosvaloper16m93gjfqvnjajzrfyszml8qm92a0w67nwxrca7,0,10088,10088,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
topool,cosmosvaloper17cy09npjq4sylkt56kwcuqcd74hlxj3fq4hwjd,0,10004,10004,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ChainPool,cosmosvaloper1cf9yqlamxgeza4nsn7y08vpkcs7qqjp46k6s3t,0,10001,10001,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
cosmosgbt,cosmosvaloper16ddmnhsxkjh6xt4n2xk36d56pndvjxcn6gffpm,0,10001,10001,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Commons Hub,cosmosvaloper1dzwa9q95cdwn2ys3m98j6nktxnw4y04vjj94kl,0,10000,10000,10.00%,N,N,0.998,0/10,N,"inactive, gov<5/10 (fraction=0.000)",0.00%,
BasBlock,cosmosvaloper10rnghuzfntag7dxhqwfeamhuzyymcd3kqpewzh,0,10000,10000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Appeal2Heaven,cosmosvaloper1skhpmqtr8nw2takaduwh4ve5zk9pm5h5tnwlsx,0,10000,10000,25.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
InActive,cosmosvaloper1jgczjsz3tugudsutektmr9z9lmv8u6vy0l2de7,0,10000,10000,13.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
redelegate_please,cosmosvaloper1nths3ruxgdthfxx3y8d4a9wfq5a2mkwhvc3k8g,0,10000,10000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
,cosmosvaloper14r2vx8zpwzwv53yq3ngh8llf5sdmk430fx9dsd,0,10000,10000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Leonoor's Cryptoman,cosmosvaloper1kzzxf55puvdncekx8ln2jfzrklm72qn46uez7l,0,10000,10000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Cancer Research - Sponsored by SmartNodes,cosmosvaloper16z6vc7e4wzk3z7y26fgtmd94d2jy526s77yxma,0,10000,10000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ColmenaSvQ🐝,cosmosvaloper16gdxm24ht2mxtpz9cma6tr6a6d47x63h65p52c,0,10000,10000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CLOSED DOWN!,cosmosvaloper1udcqs46htn89kzvq9wjnul2k8lw89s37xcavva,0,10000,10000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
endgame,cosmosvaloper1awqm5sweq0z3uyl49ge7rcxpd5lpeln3ldnapc,0,10000,10000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Nodes.Guru,cosmosvaloper17yn0psnms2djwnw2x8pcy4uqs2ccrtczl2jp88,0,10000,10000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Coinster,cosmosvaloper12nj5l0zg2d876muf089lwvfzwmj6qw8hsu44y7,0,5000,5000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
bitszn,cosmosvaloper1qa6x6sl9lsw9neceqccndwnnnm50ldq800x4dq,0,1000,1000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
!hello it's a me!!,cosmosvaloper1plqg37mpfqfp89sw2prw4f333k8a7zkemjcshz,0,1000,1000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
hello it's a me!!,cosmosvaloper1g948uu7qj6djhn50fwf20q4z763zk7g0xqxc8a,0,1000,1000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SenseiNodeStake,cosmosvaloper12w2qkvxp7udd29t2wrz5uhffuuns4ds6c6p2aj,0,1000,1000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
TerraVegas,cosmosvaloper12h3d9e9jmnsdjnlwd88dy3wyrx5nrzx265055f,0,1000,1000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
pa_os_test,cosmosvaloper1xxjvzwjpsf6ktuffkcpx29ut9qfrn0my8xdtqd,0,560,560,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
touzicosmos,cosmosvaloper18cphtqx7c6kmjuwvtfvge0dtf8nxm8j9x6p4kz,0,501,501,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SpaceTimeContinuum,cosmosvaloper1tr5var87ga3fyy9d0r76uurpmkfm05rg37xacn,0,21,21,15.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Simply VC Genesis,cosmosvaloper1vjqault583hwktfj63k2hh7r02sj2a66fmvzqz,0,16,16,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Certify Network,cosmosvaloper15jlcxs57cku65nrve3hfjlmcr8kaavxcn30mz2,0,11,11,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ys-validator,cosmosvaloper1yvwqd5rdtuaw25mcqhz794dvgq9k9yeh8mjcdh,0,6,6,8.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SIGN Capital,cosmosvaloper1r50v53ua3mgfczlgf6jclycx2edcsaaftfjzs6,0,4,4,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ghost,cosmosvaloper1vz0clw0mqw5cjvmk38hg6nakkmvwugxrrhjhkg,0,3,3,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
oneUatom,cosmosvaloper1rfg7q868r8x04y4pnacdcs8hpec6sqrkfs7q6c,0,1,1,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Dude's Node Abides,cosmosvaloper193qmr3zvz0s6g4ngez5euja7ynwrwx8amer9qt,0,1,1,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Chucks validator,cosmosvaloper14tjyfyt0l3l0hvzur932k4qt4zuxdqy0yw66ly,0,1,1,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
oneUatom2,cosmosvaloper1lt7f9u99mlfv5ysxjtvn3ql9k5nxcl97k9rqqf,0,1,1,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
